province,district,province_district,year,turnout_rate,akp,chp,mhp,hdp,sp,gen_altered
erzurum,pazaryolu,erzurum_pazaryolu,2007,84.51,76.13,2.16,10.17,0,5.17,0
erzurum,pazaryolu,erzurum_pazaryolu,2008,84.51,76.13,2.16,10.17,0,5.17,0
erzurum,pazaryolu,erzurum_pazaryolu,2009,84.51,76.13,2.16,10.17,0,5.17,0
erzurum,pazaryolu,erzurum_pazaryolu,2010,84.51,76.13,2.16,10.17,0,5.17,0
erzurum,pazaryolu,erzurum_pazaryolu,2011,85.2,81.8,1.9,10.2,0,3.6,0
erzurum,pazaryolu,erzurum_pazaryolu,2012,85.2,81.8,1.9,10.2,0,3.6,0
erzurum,pazaryolu,erzurum_pazaryolu,2013,85.2,81.8,1.9,10.2,0,3.6,0
erzurum,pazaryolu,erzurum_pazaryolu,2014,85.2,81.8,1.9,10.2,0,3.6,0
erzurum,pazaryolu,erzurum_pazaryolu,2015,83.3,81.0,2.1,11.2,0.1,3.7,0
erzurum,pazaryolu,erzurum_pazaryolu,2016,84.6,86,1.9,8.7,0.2,1.1,0
erzurum,pazaryolu,erzurum_pazaryolu,2017,84.6,86,1.9,8.7,0.2,1.1,0
erzurum,pazaryolu,erzurum_pazaryolu,2018,91,77.2,2,13.1,0.2,1.5,0
erzurum,pazaryolu,erzurum_pazaryolu,2019,91,77.2,2,13.1,0.2,1.5,0
erzurum,pazaryolu,erzurum_pazaryolu,2020,91,77.2,2,13.1,0.2,1.5,0
erzurum,senkaya,erzurum_senkaya,2002,81.18,34.62,26.41,9.18,3.78,1.17,0
erzurum,senkaya,erzurum_senkaya,2003,81.18,34.62,26.41,9.18,3.78,1.17,0
erzurum,senkaya,erzurum_senkaya,2004,81.18,34.62,26.41,9.18,3.78,1.17,0
erzurum,senkaya,erzurum_senkaya,2005,81.18,34.62,26.41,9.18,3.78,1.17,0
erzurum,senkaya,erzurum_senkaya,2006,81.18,34.62,26.41,9.18,3.78,1.17,0
erzurum,senkaya,erzurum_senkaya,2007,86.63,41.91,39.86,9.85,0,0.98,0
erzurum,senkaya,erzurum_senkaya,2008,86.63,41.91,39.86,9.85,0,0.98,0
erzurum,senkaya,erzurum_senkaya,2009,86.63,41.91,39.86,9.85,0,0.98,0
erzurum,senkaya,erzurum_senkaya,2010,86.63,41.91,39.86,9.85,0,0.98,0
erzurum,senkaya,erzurum_senkaya,2011,86.2,53.2,35.4,7.5,0,0.9,0
erzurum,senkaya,erzurum_senkaya,2012,86.2,53.2,35.4,7.5,0,0.9,0
erzurum,senkaya,erzurum_senkaya,2013,86.2,53.2,35.4,7.5,0,0.9,0
erzurum,senkaya,erzurum_senkaya,2014,86.2,53.2,35.4,7.5,0,0.9,0
erzurum,senkaya,erzurum_senkaya,2015,78.7,45.3,15.0,14.3,20.6,1.4,0
erzurum,senkaya,erzurum_senkaya,2016,76,56.4,19,9.8,11.2,0.7,0
erzurum,senkaya,erzurum_senkaya,2017,76,56.4,19,9.8,11.2,0.7,0
erzurum,senkaya,erzurum_senkaya,2018,81.1,45.4,19.6,11.6,12.6,1.1,0
erzurum,senkaya,erzurum_senkaya,2019,81.1,45.4,19.6,11.6,12.6,1.1,0
erzurum,senkaya,erzurum_senkaya,2020,81.1,45.4,19.6,11.6,12.6,1.1,0
erzurum,tekman,erzurum_tekman,2002,81.35,10.94,4.74,0.43,69.28,1.99,0
erzurum,tekman,erzurum_tekman,2003,81.35,10.94,4.74,0.43,69.28,1.99,0
erzurum,tekman,erzurum_tekman,2004,81.35,10.94,4.74,0.43,69.28,1.99,0
erzurum,tekman,erzurum_tekman,2005,81.35,10.94,4.74,0.43,69.28,1.99,0
erzurum,tekman,erzurum_tekman,2006,81.35,10.94,4.74,0.43,69.28,1.99,0
erzurum,tekman,erzurum_tekman,2007,83.26,49.34,4.13,0.78,42.03,1.28,0
erzurum,tekman,erzurum_tekman,2008,83.26,49.34,4.13,0.78,42.03,1.28,0
erzurum,tekman,erzurum_tekman,2009,83.26,49.34,4.13,0.78,42.03,1.28,0
erzurum,tekman,erzurum_tekman,2010,83.26,49.34,4.13,0.78,42.03,1.28,0
erzurum,tekman,erzurum_tekman,2011,78.5,29.4,7.5,1,57.4,0.7,0
erzurum,tekman,erzurum_tekman,2012,78.5,29.4,7.5,1,57.4,0.7,0
erzurum,tekman,erzurum_tekman,2013,78.5,29.4,7.5,1,57.4,0.7,0
erzurum,tekman,erzurum_tekman,2014,78.5,29.4,7.5,1,57.4,0.7,0
erzurum,tekman,erzurum_tekman,2015,83.4,5.5,1.1,1.5,90.6,0.6,0
erzurum,tekman,erzurum_tekman,2016,74.3,17,1.2,1.1,77.7,0.4,0
erzurum,tekman,erzurum_tekman,2017,74.3,17,1.2,1.1,77.7,0.4,0
erzurum,tekman,erzurum_tekman,2018,81.7,23,2.4,1.4,70,0.9,0
erzurum,tekman,erzurum_tekman,2019,81.7,23,2.4,1.4,70,0.9,0
erzurum,tekman,erzurum_tekman,2020,81.7,23,2.4,1.4,70,0.9,0
erzurum,tortum,erzurum_tortum,2002,79.22,69.76,1.8,8.91,0.83,2.8,0
erzurum,tortum,erzurum_tortum,2003,79.22,69.76,1.8,8.91,0.83,2.8,0
erzurum,tortum,erzurum_tortum,2004,79.22,69.76,1.8,8.91,0.83,2.8,0
erzurum,tortum,erzurum_tortum,2005,79.22,69.76,1.8,8.91,0.83,2.8,0
erzurum,tortum,erzurum_tortum,2006,79.22,69.76,1.8,8.91,0.83,2.8,0
erzurum,tortum,erzurum_tortum,2007,87.57,74.28,1,17.74,0,2.26,0
erzurum,tortum,erzurum_tortum,2008,87.57,74.28,1,17.74,0,2.26,0
erzurum,tortum,erzurum_tortum,2009,87.57,74.28,1,17.74,0,2.26,0
erzurum,tortum,erzurum_tortum,2010,87.57,74.28,1,17.74,0,2.26,0
erzurum,tortum,erzurum_tortum,2011,88.9,82.2,1.4,10.9,0,2.8,0
erzurum,tortum,erzurum_tortum,2012,88.9,82.2,1.4,10.9,0,2.8,0
erzurum,tortum,erzurum_tortum,2013,88.9,82.2,1.4,10.9,0,2.8,0
erzurum,tortum,erzurum_tortum,2014,88.9,82.2,1.4,10.9,0,2.8,0
erzurum,tortum,erzurum_tortum,2015,85.6,74.8,2.0,18.6,0.3,2.5,0
erzurum,tortum,erzurum_tortum,2016,88.1,84.9,1.4,11.4,0.1,0.6,0
erzurum,tortum,erzurum_tortum,2017,88.1,84.9,1.4,11.4,0.1,0.6,0
erzurum,tortum,erzurum_tortum,2018,90.6,71.7,2.1,17.3,0.1,1.5,0
erzurum,tortum,erzurum_tortum,2019,90.6,71.7,2.1,17.3,0.1,1.5,0
erzurum,tortum,erzurum_tortum,2020,90.6,71.7,2.1,17.3,0.1,1.5,0
erzurum,uzundere,erzurum_uzundere,2002,82.42,67,2.59,6.78,1.06,1.81,0
erzurum,uzundere,erzurum_uzundere,2003,82.42,67,2.59,6.78,1.06,1.81,0
erzurum,uzundere,erzurum_uzundere,2004,82.42,67,2.59,6.78,1.06,1.81,0
erzurum,uzundere,erzurum_uzundere,2005,82.42,67,2.59,6.78,1.06,1.81,0
erzurum,uzundere,erzurum_uzundere,2006,82.42,67,2.59,6.78,1.06,1.81,0
erzurum,uzundere,erzurum_uzundere,2007,88.51,67.58,3.01,17.1,0,3.4,0
erzurum,uzundere,erzurum_uzundere,2008,88.51,67.58,3.01,17.1,0,3.4,0
erzurum,uzundere,erzurum_uzundere,2009,88.51,67.58,3.01,17.1,0,3.4,0
erzurum,uzundere,erzurum_uzundere,2010,88.51,67.58,3.01,17.1,0,3.4,0
erzurum,uzundere,erzurum_uzundere,2011,87,80.4,2.2,12.8,0,1.8,0
erzurum,uzundere,erzurum_uzundere,2012,87,80.4,2.2,12.8,0,1.8,0
erzurum,uzundere,erzurum_uzundere,2013,87,80.4,2.2,12.8,0,1.8,0
erzurum,uzundere,erzurum_uzundere,2014,87,80.4,2.2,12.8,0,1.8,0
erzurum,uzundere,erzurum_uzundere,2015,82.2,70.5,2.1,21.9,0.2,2.9,0
erzurum,uzundere,erzurum_uzundere,2016,83.3,80,2.4,14.2,0.1,1.1,0
erzurum,uzundere,erzurum_uzundere,2017,83.3,80,2.4,14.2,0.1,1.1,0
erzurum,uzundere,erzurum_uzundere,2018,89.3,66.7,2.5,18.1,0.2,2.1,0
erzurum,uzundere,erzurum_uzundere,2019,89.3,66.7,2.5,18.1,0.2,2.1,0
erzurum,uzundere,erzurum_uzundere,2020,89.3,66.7,2.5,18.1,0.2,2.1,0
erzurum,yakutiye,erzurum_yakutiye,2008,74.46,71.16,2.67,16.04,0,4.23,0
erzurum,yakutiye,erzurum_yakutiye,2009,74.46,71.16,2.67,16.04,0,4.23,0
erzurum,yakutiye,erzurum_yakutiye,2010,74.46,71.16,2.67,16.04,0,4.23,0
erzurum,yakutiye,erzurum_yakutiye,2011,87.9,73.6,3.4,17,0,1.9,0
erzurum,yakutiye,erzurum_yakutiye,2012,87.9,73.6,3.4,17,0,1.9,0
erzurum,yakutiye,erzurum_yakutiye,2013,87.9,73.6,3.4,17,0,1.9,0
erzurum,yakutiye,erzurum_yakutiye,2014,87.9,73.6,3.4,17,0,1.9,0
erzurum,yakutiye,erzurum_yakutiye,2015,86.9,58.6,2.3,29.5,5.3,3.0,0
erzurum,yakutiye,erzurum_yakutiye,2016,87.9,75.1,2.7,17.2,2.6,0.9,0
erzurum,yakutiye,erzurum_yakutiye,2017,87.9,75.1,2.7,17.2,2.6,0.9,0
erzurum,yakutiye,erzurum_yakutiye,2018,89,57,3.7,22.2,3.1,2.1,0
erzurum,yakutiye,erzurum_yakutiye,2019,89,57,3.7,22.2,3.1,2.1,0
erzurum,yakutiye,erzurum_yakutiye,2020,89,57,3.7,22.2,3.1,2.1,0
eskisehir,alpu,eskisehir_alpu,2002,88.43,24.46,10.61,8.04,0.72,1.32,0
eskisehir,alpu,eskisehir_alpu,2003,88.43,24.46,10.61,8.04,0.72,1.32,0
eskisehir,alpu,eskisehir_alpu,2004,88.43,24.46,10.61,8.04,0.72,1.32,0
eskisehir,alpu,eskisehir_alpu,2005,88.43,24.46,10.61,8.04,0.72,1.32,0
eskisehir,alpu,eskisehir_alpu,2006,88.43,24.46,10.61,8.04,0.72,1.32,0
eskisehir,alpu,eskisehir_alpu,2007,89.48,45.34,16.4,16.16,0,2.11,0
eskisehir,alpu,eskisehir_alpu,2008,89.48,45.34,16.4,16.16,0,2.11,0
eskisehir,alpu,eskisehir_alpu,2009,89.48,45.34,16.4,16.16,0,2.11,0
eskisehir,alpu,eskisehir_alpu,2010,89.48,45.34,16.4,16.16,0,2.11,0
eskisehir,alpu,eskisehir_alpu,2011,87.2,51.8,26.4,15.1,0,0.4,0
eskisehir,alpu,eskisehir_alpu,2012,87.2,51.8,26.4,15.1,0,0.4,0
eskisehir,alpu,eskisehir_alpu,2013,87.2,51.8,26.4,15.1,0,0.4,0
eskisehir,alpu,eskisehir_alpu,2014,87.2,51.8,26.4,15.1,0,0.4,0
eskisehir,alpu,eskisehir_alpu,2015,87.2,50.1,31.2,14.1,1.0,1.2,0
eskisehir,alpu,eskisehir_alpu,2016,85.5,58,28.3,10.1,0.4,0.3,0
eskisehir,alpu,eskisehir_alpu,2017,85.5,58,28.3,10.1,0.4,0.3,0
eskisehir,alpu,eskisehir_alpu,2018,87.4,50.8,22.4,12.3,1.1,0.7,0
eskisehir,alpu,eskisehir_alpu,2019,87.4,50.8,22.4,12.3,1.1,0.7,0
eskisehir,alpu,eskisehir_alpu,2020,87.4,50.8,22.4,12.3,1.1,0.7,0
eskisehir,beylikova,eskisehir_beylikova,2002,89.24,16.59,22.46,11.49,0.53,1.09,0
eskisehir,beylikova,eskisehir_beylikova,2003,89.24,16.59,22.46,11.49,0.53,1.09,0
eskisehir,beylikova,eskisehir_beylikova,2004,89.24,16.59,22.46,11.49,0.53,1.09,0
eskisehir,beylikova,eskisehir_beylikova,2005,89.24,16.59,22.46,11.49,0.53,1.09,0
eskisehir,beylikova,eskisehir_beylikova,2006,89.24,16.59,22.46,11.49,0.53,1.09,0
eskisehir,beylikova,eskisehir_beylikova,2007,88.88,30.92,24.97,23.59,0,1.1,0
eskisehir,beylikova,eskisehir_beylikova,2008,88.88,30.92,24.97,23.59,0,1.1,0
eskisehir,beylikova,eskisehir_beylikova,2009,88.88,30.92,24.97,23.59,0,1.1,0
eskisehir,beylikova,eskisehir_beylikova,2010,88.88,30.92,24.97,23.59,0,1.1,0
eskisehir,beylikova,eskisehir_beylikova,2011,89.9,37.6,36.1,17.3,0,0.5,0
eskisehir,beylikova,eskisehir_beylikova,2012,89.9,37.6,36.1,17.3,0,0.5,0
eskisehir,beylikova,eskisehir_beylikova,2013,89.9,37.6,36.1,17.3,0,0.5,0
eskisehir,beylikova,eskisehir_beylikova,2014,89.9,37.6,36.1,17.3,0,0.5,0
eskisehir,beylikova,eskisehir_beylikova,2015,88.4,37.1,40.5,16.2,1.8,1.9,0
eskisehir,beylikova,eskisehir_beylikova,2016,88.7,51.1,34.5,10.7,0.7,0.3,0
eskisehir,beylikova,eskisehir_beylikova,2017,88.7,51.1,34.5,10.7,0.7,0.3,0
eskisehir,beylikova,eskisehir_beylikova,2018,88,41.2,29.3,9.7,1.5,0.7,0
eskisehir,beylikova,eskisehir_beylikova,2019,88,41.2,29.3,9.7,1.5,0.7,0
eskisehir,beylikova,eskisehir_beylikova,2020,88,41.2,29.3,9.7,1.5,0.7,0
eskisehir,cifteler,eskisehir_cifteler,2002,87.67,28.17,17.46,15.82,1.45,1.62,0
eskisehir,cifteler,eskisehir_cifteler,2003,87.67,28.17,17.46,15.82,1.45,1.62,0
eskisehir,cifteler,eskisehir_cifteler,2004,87.67,28.17,17.46,15.82,1.45,1.62,0
eskisehir,cifteler,eskisehir_cifteler,2005,87.67,28.17,17.46,15.82,1.45,1.62,0
eskisehir,cifteler,eskisehir_cifteler,2006,87.67,28.17,17.46,15.82,1.45,1.62,0
eskisehir,cifteler,eskisehir_cifteler,2007,88.9,39.9,19.47,25.57,0,1.73,0
eskisehir,cifteler,eskisehir_cifteler,2008,88.9,39.9,19.47,25.57,0,1.73,0
eskisehir,cifteler,eskisehir_cifteler,2009,88.9,39.9,19.47,25.57,0,1.73,0
eskisehir,cifteler,eskisehir_cifteler,2010,88.9,39.9,19.47,25.57,0,1.73,0
eskisehir,cifteler,eskisehir_cifteler,2011,88,45.4,27.1,21.1,0,1.4,0
eskisehir,cifteler,eskisehir_cifteler,2012,88,45.4,27.1,21.1,0,1.4,0
eskisehir,cifteler,eskisehir_cifteler,2013,88,45.4,27.1,21.1,0,1.4,0
eskisehir,cifteler,eskisehir_cifteler,2014,88,45.4,27.1,21.1,0,1.4,0
eskisehir,cifteler,eskisehir_cifteler,2015,84.5,39.2,30.8,21.2,4.0,2.5,0
eskisehir,cifteler,eskisehir_cifteler,2016,83.6,48.1,28.7,16.9,2.9,0.9,0
eskisehir,cifteler,eskisehir_cifteler,2017,83.6,48.1,28.7,16.9,2.9,0.9,0
eskisehir,cifteler,eskisehir_cifteler,2018,86.2,37.3,21.3,22.6,3.3,1,0
eskisehir,cifteler,eskisehir_cifteler,2019,86.2,37.3,21.3,22.6,3.3,1,0
eskisehir,cifteler,eskisehir_cifteler,2020,86.2,37.3,21.3,22.6,3.3,1,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2002,88.59,53.13,9.16,6.08,0.95,2.64,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2003,88.59,53.13,9.16,6.08,0.95,2.64,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2004,88.59,53.13,9.16,6.08,0.95,2.64,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2005,88.59,53.13,9.16,6.08,0.95,2.64,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2006,88.59,53.13,9.16,6.08,0.95,2.64,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2007,88.13,64.05,9.62,11.73,0,2.49,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2008,88.13,64.05,9.62,11.73,0,2.49,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2009,88.13,64.05,9.62,11.73,0,2.49,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2010,88.13,64.05,9.62,11.73,0,2.49,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2011,91.1,67.3,13.3,11,0,0.8,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2012,91.1,67.3,13.3,11,0,0.8,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2013,91.1,67.3,13.3,11,0,0.8,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2014,91.1,67.3,13.3,11,0,0.8,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2015,88.5,59.0,19.7,12.2,1.0,6.2,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2016,89.7,69.6,17.3,7.9,0.4,0.7,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2017,89.7,69.6,17.3,7.9,0.4,0.7,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2018,90.3,62.7,14.8,9.7,0.4,0.9,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2019,90.3,62.7,14.8,9.7,0.4,0.9,0
eskisehir,gunyuzu,eskisehir_gunyuzu,2020,90.3,62.7,14.8,9.7,0.4,0.9,0
eskisehir,han,eskisehir_han,2002,82.16,27.13,26.45,9.8,0.95,1.69,0
eskisehir,han,eskisehir_han,2003,82.16,27.13,26.45,9.8,0.95,1.69,0
eskisehir,han,eskisehir_han,2004,82.16,27.13,26.45,9.8,0.95,1.69,0
eskisehir,han,eskisehir_han,2005,82.16,27.13,26.45,9.8,0.95,1.69,0
eskisehir,han,eskisehir_han,2006,82.16,27.13,26.45,9.8,0.95,1.69,0
eskisehir,han,eskisehir_han,2007,89.67,36.68,30.73,17.25,0,1.2,0
eskisehir,han,eskisehir_han,2008,89.67,36.68,30.73,17.25,0,1.2,0
eskisehir,han,eskisehir_han,2009,89.67,36.68,30.73,17.25,0,1.2,0
eskisehir,han,eskisehir_han,2010,89.67,36.68,30.73,17.25,0,1.2,0
eskisehir,han,eskisehir_han,2011,86,44.3,33.2,15.6,0,0.8,0
eskisehir,han,eskisehir_han,2012,86,44.3,33.2,15.6,0,0.8,0
eskisehir,han,eskisehir_han,2013,86,44.3,33.2,15.6,0,0.8,0
eskisehir,han,eskisehir_han,2014,86,44.3,33.2,15.6,0,0.8,0
eskisehir,han,eskisehir_han,2015,85.1,34.8,42.6,17.1,0.4,2.2,0
eskisehir,han,eskisehir_han,2016,86.3,41.2,42.4,12,0.1,0.4,0
eskisehir,han,eskisehir_han,2017,86.3,41.2,42.4,12,0.1,0.4,0
eskisehir,han,eskisehir_han,2018,87.2,39.1,37.7,9.7,0.9,0.9,0
eskisehir,han,eskisehir_han,2019,87.2,39.1,37.7,9.7,0.9,0.9,0
eskisehir,han,eskisehir_han,2020,87.2,39.1,37.7,9.7,0.9,0.9,0
eskisehir,inonu,eskisehir_inonu,2002,93.06,32.21,20.19,10.01,0.84,1.9,0
eskisehir,inonu,eskisehir_inonu,2003,93.06,32.21,20.19,10.01,0.84,1.9,0
eskisehir,inonu,eskisehir_inonu,2004,93.06,32.21,20.19,10.01,0.84,1.9,0
eskisehir,inonu,eskisehir_inonu,2005,93.06,32.21,20.19,10.01,0.84,1.9,0
eskisehir,inonu,eskisehir_inonu,2006,93.06,32.21,20.19,10.01,0.84,1.9,0
eskisehir,inonu,eskisehir_inonu,2007,95.49,51.28,19.94,12.32,0,1.48,0
eskisehir,inonu,eskisehir_inonu,2008,95.49,51.28,19.94,12.32,0,1.48,0
eskisehir,inonu,eskisehir_inonu,2009,95.49,51.28,19.94,12.32,0,1.48,0
eskisehir,inonu,eskisehir_inonu,2010,95.49,51.28,19.94,12.32,0,1.48,0
eskisehir,inonu,eskisehir_inonu,2011,93.2,57.1,25,12.6,0,1,0
eskisehir,inonu,eskisehir_inonu,2012,93.2,57.1,25,12.6,0,1,0
eskisehir,inonu,eskisehir_inonu,2013,93.2,57.1,25,12.6,0,1,0
eskisehir,inonu,eskisehir_inonu,2014,93.2,57.1,25,12.6,0,1,0
eskisehir,inonu,eskisehir_inonu,2015,91.8,47.8,29.6,15.6,1.8,2.3,0
eskisehir,inonu,eskisehir_inonu,2016,92.2,56.4,29.9,9.4,0.8,0.8,0
eskisehir,inonu,eskisehir_inonu,2017,92.2,56.4,29.9,9.4,0.8,0.8,0
eskisehir,inonu,eskisehir_inonu,2018,93.7,52,23.8,10.3,1.2,1.3,0
eskisehir,inonu,eskisehir_inonu,2019,93.7,52,23.8,10.3,1.2,1.3,0
eskisehir,inonu,eskisehir_inonu,2020,93.7,52,23.8,10.3,1.2,1.3,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2002,89.54,18.98,24.7,14.35,3.3,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2003,89.54,18.98,24.7,14.35,3.3,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2004,89.54,18.98,24.7,14.35,3.3,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2005,89.54,18.98,24.7,14.35,3.3,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2006,89.54,18.98,24.7,14.35,3.3,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2007,90.15,40.56,23.17,21.03,0,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2008,90.15,40.56,23.17,21.03,0,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2009,90.15,40.56,23.17,21.03,0,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2010,90.15,40.56,23.17,21.03,0,1.37,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2011,89.4,41.3,33.9,17.4,0,0.6,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2012,89.4,41.3,33.9,17.4,0,0.6,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2013,89.4,41.3,33.9,17.4,0,0.6,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2014,89.4,41.3,33.9,17.4,0,0.6,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2015,86.2,32.1,33.8,17.4,12.1,1.8,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2016,86.6,38.7,34,14.3,8.8,0.8,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2017,86.6,38.7,34,14.3,8.8,0.8,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2018,87.3,38.3,28.5,8.1,9.2,0.9,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2019,87.3,38.3,28.5,8.1,9.2,0.9,0
eskisehir,mahmudiye,eskisehir_mahmudiye,2020,87.3,38.3,28.5,8.1,9.2,0.9,0
eskisehir,merkez,eskisehir_merkez,2002,86.12,30.13,24.49,8.13,1.28,1.87,0
eskisehir,merkez,eskisehir_merkez,2003,86.12,30.13,24.49,8.13,1.28,1.87,0
eskisehir,merkez,eskisehir_merkez,2004,86.12,30.13,24.49,8.13,1.28,1.87,0
eskisehir,merkez,eskisehir_merkez,2005,86.12,30.13,24.49,8.13,1.28,1.87,0
eskisehir,merkez,eskisehir_merkez,2006,86.12,30.13,24.49,8.13,1.28,1.87,0
eskisehir,merkez,eskisehir_merkez,2007,87.67,44.44,27.46,14.63,0,1.5,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2002,90.69,35.55,6.82,8.72,0.95,5.71,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2003,90.69,35.55,6.82,8.72,0.95,5.71,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2004,90.69,35.55,6.82,8.72,0.95,5.71,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2005,90.69,35.55,6.82,8.72,0.95,5.71,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2006,90.69,35.55,6.82,8.72,0.95,5.71,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2007,93.85,55.28,10.47,9.46,0,5.53,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2008,93.85,55.28,10.47,9.46,0,5.53,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2009,93.85,55.28,10.47,9.46,0,5.53,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2010,93.85,55.28,10.47,9.46,0,5.53,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2011,91.7,64.7,15.1,12.7,0,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2012,91.7,64.7,15.1,12.7,0,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2013,91.7,64.7,15.1,12.7,0,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2014,91.7,64.7,15.1,12.7,0,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2015,88.4,51.7,25.9,12.0,0.9,6.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2016,89.9,62.1,22.6,9.4,0.2,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2017,89.9,62.1,22.6,9.4,0.2,2.9,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2018,92.7,57.8,17,7.9,0.4,3.8,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2019,92.7,57.8,17,7.9,0.4,3.8,0
eskisehir,mihalgazi,eskisehir_mihalgazi,2020,92.7,57.8,17,7.9,0.4,3.8,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2002,83.01,20.47,16.09,8.95,0.88,1.27,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2003,83.01,20.47,16.09,8.95,0.88,1.27,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2004,83.01,20.47,16.09,8.95,0.88,1.27,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2005,83.01,20.47,16.09,8.95,0.88,1.27,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2006,83.01,20.47,16.09,8.95,0.88,1.27,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2007,85.38,44.21,16.86,19.55,0,2.06,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2008,85.38,44.21,16.86,19.55,0,2.06,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2009,85.38,44.21,16.86,19.55,0,2.06,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2010,85.38,44.21,16.86,19.55,0,2.06,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2011,86.7,50.3,24.2,17.7,0,2,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2012,86.7,50.3,24.2,17.7,0,2,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2013,86.7,50.3,24.2,17.7,0,2,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2014,86.7,50.3,24.2,17.7,0,2,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2015,83.8,41.0,33.8,19.0,0.7,2.9,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2016,83.2,49.2,29.5,15.8,0.5,1.6,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2017,83.2,49.2,29.5,15.8,0.5,1.6,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2018,85,42.4,23.9,14.5,0.9,1.4,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2019,85,42.4,23.9,14.5,0.9,1.4,0
eskisehir,mihaliccik,eskisehir_mihaliccik,2020,85,42.4,23.9,14.5,0.9,1.4,0
eskisehir,odunpazari,eskisehir_odunpazari,2008,87.67,44.44,27.46,14.63,0,1.5,1
eskisehir,odunpazari,eskisehir_odunpazari,2009,87.67,44.44,27.46,14.63,0,1.5,1
eskisehir,odunpazari,eskisehir_odunpazari,2010,87.67,44.44,27.46,14.63,0,1.5,1
