pdy,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
kutahya_saphane_2009,3653149.3825878156,4004688.546550569,3653149.3825878156,4004688.546550569,112,1,0,0,0,0,0,0,0,0,0,0,0,3653149.3825878156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004688.546550569,0,0,0,0,0,0
kutahya_saphane_2012,9671602.910229057,11080178.173719376,9671602.910229057,11080178.173719376,276,1,0,0,0,0,0,0,0,0,0,0,0,9671602.910229057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11080178.173719376,0,0,0,0,0,0
kutahya_saphane_2014,2727427.223702918,3115530.3030303027,2727427.223702918,3115530.3030303027,80,1,2727427.223702918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115530.3030303027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya_simav_2008,6775757.025233094,8307875.894988067,6775757.025233094,8307875.894988067,192,1,0,0,0,0,0,0,0,0,0,0,0,6775757.025233094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8307875.894988067,0,0,0,0,0,0
kutahya_simav_2011,56196027.87658191,65458898.838078246,NA,NA,NA,7,0,34808940.69438473,0,0,0,0,16077163.601674704,1785624.465572022,0,0,0,0,0,3524299.114950448,0,0,0,0,0,42091784.33889602,0,0,0,0,17575898.030127462,1938377.535103429,0,0,0,0,0,3852838.9339513327,0,0,0,0
kutahya_simav_2013,11463200.59911878,14016853.932584269,11463200.59911878,14016853.932584269,268,1,0,11463200.59911878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016853.932584269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya_simav_2020,9432004.97278003,8092564.225253392,NA,NA,315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
kutahya_tavsanli_2004,5591652.96561478,4395995.135510772,5591652.96561478,4395995.135510772,192,1,5591652.96561478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395995.135510772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya_tavsanli_2005,7523799.354398876,6785185.185185185,7523799.354398876,6785185.185185185,324,1,0,0,0,0,0,0,0,0,0,0,0,7523799.354398876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785185.185185185,0,0,0,0,0,0
kutahya_tavsanli_2008,8867031.919071037,9279843.444227006,8867031.919071037,9279843.444227006,234,1,0,0,0,0,0,0,0,0,0,0,0,8867031.919071037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9279843.444227006,0,0,0,0,0,0
kutahya_tavsanli_2009,4186540.456590732,4357827.476038339,4186540.456590732,4357827.476038339,144,1,0,0,0,0,0,0,0,0,0,0,0,4186540.456590732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357827.476038339,0,0,0,0,0,0
kutahya_tavsanli_2011,9708516.614552971,10613557.358053302,9708516.614552971,10613557.358053302,NA,1,0,0,0,0,0,0,9708516.614552971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613557.358053302,0,0,0,0,0,0,0,0,0,0,0
kutahya_tavsanli_2013,7165710.131790912,8118454.499237417,7165710.131790912,8118454.499237417,NA,2,0,0,0,0,0,0,7165710.131790912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8118454.499237417,0,0,0,0,0,0,0,0,0,0,0
kutahya_tavsanli_2015,327027.4741552111,318829.70742685674,327027.4741552111,318829.70742685674,144,1,0,0,0,0,0,0,0,0,0,0,0,0,327027.4741552111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318829.70742685674,0,0,0,0,0
kutahya_tavsanli_2016,7216074.121092059,6569964.121813407,7216074.121092059,6569964.121813407,197,2,3060994.901226406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155079.2198656523,2697681.513117755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872282.6086956523
kutahya_tavsanli_2019,44862716.43291151,33949870.35436474,44862716.43291151,33949870.35436474,981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44862716.43291151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33949870.35436474
kutahya_tavsanli_2020,12255419.853780163,7746120.580005088,12255419.853780163,7746120.580005088,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12255419.853780163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746120.580005088
malatya_akcadag_2004,6430347.113525458,4747790.6186267845,6430347.113525458,4747790.6186267845,208,1,6430347.113525458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747790.6186267845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_akcadag_2013,11718678.986768844,14263968.487947496,11718678.986768844,14263968.487947496,NA,2,8793814.006698737,0,0,0,0,0,2924864.980070106,0,0,0,0,0,0,0,0,0,0,0,10752808.988764044,0,0,0,0,0,3511159.4991834513,0,0,0,0,0,0,0,0,0,0,0
malatya_akcadag_2014,1573885.4126344717,1669675.0902527075,1573885.4126344717,1669675.0902527075,NA,1,0,0,0,0,0,0,1573885.4126344717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669675.0902527075,0,0,0,0,0,0,0,0,0,0,0
malatya_arapgir_2008,2665713.0904878364,3440186.877076412,2665713.0904878364,3440186.877076412,96,1,2665713.0904878364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440186.877076412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_arapgir_2012,179466.38207043757,205757.5083426029,179466.38207043757,205757.5083426029,NA,1,0,0,0,0,0,179466.38207043757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205757.5083426029,0,0,0,0,0,0,0,0,0,0,0,0
malatya_arapgir_2014,4263526.086831501,4800647.548566143,4263526.086831501,4800647.548566143,120,1,0,0,0,0,0,0,0,0,0,0,0,4263526.086831501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800647.548566143,0,0,0,0,0,0
malatya_battalgazi_2004,22771815.212319177,16862474.08431237,22771815.212319177,16862474.08431237,852,1,22771815.212319177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16862474.08431237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2005,25972269.62457338,22801123.595505618,25972269.62457338,22801123.595505618,920,1,25972269.62457338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22801123.595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2006,8919933.833501885,7852311.9392684605,8919933.833501885,7852311.9392684605,NA,1,0,0,0,0,0,0,8919933.833501885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852311.9392684605,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2008,5337383.100532677,6554921.1214193,5337383.100532677,6554921.1214193,NA,2,4671593.467555135,0,0,0,0,0,665789.6329775428,0,0,0,0,0,0,0,0,0,0,0,5727923.627684965,0,0,0,0,0,826997.4937343358,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2009,53855956.95461902,60988260.242086664,53855956.95461902,60988260.242086664,NA,2,0,0,6580603.181034112,0,0,0,47275353.77358491,0,0,0,0,0,0,0,0,0,0,0,0,0,6849840.255591054,0,0,0,54138419.98649561,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2011,66787222.61093144,78862762.58095738,66787222.61093144,78862762.58095738,2662,6,47469011.05595835,0,10123303.449630303,0,0,0,0,0,0,0,0,9194908.105342789,0,0,0,0,0,0,55860281.0392127,0,12241335.044929396,0,0,0,0,0,0,0,0,10761146.496815287,0,0,0,0,0,0
malatya_battalgazi_2012,15100975.27337208,17127374.301675975,15100975.27337208,17127374.301675975,NA,2,13419860.112304205,0,0,0,0,0,1681115.161067875,0,0,0,0,0,0,0,0,0,0,0,15220670.391061451,0,0,0,0,0,1906703.9106145252,0,0,0,0,0,0,0,0,0,0,0
malatya_battalgazi_2013,123311224.76693623,140461892.87091112,123311224.76693623,140461892.87091112,3708,6,0,0,0,0,0,0,0,0,0,0,0,105048064.7466538,0,0,0,18263160.02028243,0,0,0,0,0,0,0,0,0,0,0,0,0,119770484.63501891,0,0,0,20691408.23589222,0,0
malatya_battalgazi_2015,28315137.86908066,26161404.267711543,28315137.86908066,26161404.267711543,NA,3,1382795.4519352247,0,0,0,0,0,0,0,22321677.90507609,0,0,0,0,4610664.5120693445,0,0,0,0,1270488.9201547662,0,0,0,0,0,0,0,20629731.589814175,0,0,0,0,4261183.757742601,0,0,0,0
malatya_battalgazi_2017,7625244.398858937,6768136.557610242,7625244.398858937,6768136.557610242,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7625244.398858937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6768136.557610242
malatya_battalgazi_2019,4930503.025718608,3677362.4823695347,4930503.025718608,3677362.4823695347,NA,1,0,0,0,0,0,0,0,0,0,4930503.025718608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677362.4823695347,0,0,0,0,0,0,0,0
malatya_battalgazi_2020,39334122.12109739,25800357.380688123,39334122.12109739,25800357.380688123,886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39334122.12109739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800357.380688123,0,0
malatya_darende_2008,6449964.01740616,8011695.906432748,6449964.01740616,8011695.906432748,196,1,0,0,0,0,0,0,0,0,0,0,0,6449964.01740616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8011695.906432748,0,0,0,0,0,0
malatya_darende_2010,2020571.0431654677,2346605.744125326,2020571.0431654677,2346605.744125326,90,1,0,0,0,0,0,0,0,0,0,0,0,2020571.0431654677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346605.744125326,0,0,0,0,0,0
malatya_darende_2011,5300337.9720588,6203184.713375796,5300337.9720588,6203184.713375796,204,1,0,0,0,0,0,0,0,0,0,0,0,5300337.9720588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203184.713375796,0,0,0,0,0,0
malatya_darende_2015,1292720.3684253052,1260315.0787696925,1292720.3684253052,1260315.0787696925,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1292720.3684253052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260315.0787696925,0,0,0,0
malatya_darende_2016,8619108.112692242,7596095.1799877975,8619108.112692242,7596095.1799877975,253,1,8619108.112692242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7596095.1799877975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_dogansehir_2012,1477241.165033918,1756998.8801791712,1477241.165033918,1756998.8801791712,NA,1,0,0,0,0,0,0,1477241.165033918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756998.8801791712,0,0,0,0,0,0,0,0,0,0,0
malatya_dogansehir_2014,3622063.3212385206,3842509.0252707577,3622063.3212385206,3842509.0252707577,NA,1,0,0,0,0,0,0,3622063.3212385206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842509.0252707577,0,0,0,0,0,0,0,0,0,0,0
malatya_doganyol_2005,4846318.430617734,4153166.421207658,4846318.430617734,4153166.421207658,48,1,4846318.430617734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153166.421207658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_hekimhan_2012,3878847.3782179947,4443763.919821826,3878847.3782179947,4443763.919821826,NA,1,0,0,0,0,0,0,3878847.3782179947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443763.919821826,0,0,0,0,0,0,0,0,0,0,0
malatya_hekimhan_2016,3526893.7608742644,3362500,3526893.7608742644,3362500,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526893.7608742644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362500
malatya_merkez_2013,10218099.451879827,12494382.02247191,10218099.451879827,12494382.02247191,NA,1,0,0,0,0,0,0,10218099.451879827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12494382.02247191,0,0,0,0,0,0,0,0,0,0,0
malatya_puturge_2009,1924028.667966053,2109176.155391828,1924028.667966053,2109176.155391828,48,1,0,1924028.667966053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109176.155391828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malatya_puturge_2011,2212880.247562329,2675866.49550706,2212880.247562329,2675866.49550706,NA,1,0,0,0,0,0,0,2212880.247562329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675866.49550706,0,0,0,0,0,0,0,0,0,0,0
malatya_puturge_2013,1479450.579530004,1676156.5836298931,1479450.579530004,1676156.5836298931,NA,1,0,0,0,0,0,0,1479450.579530004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676156.5836298931,0,0,0,0,0,0,0,0,0,0,0
malatya_puturge_2016,15140553.76904252,13343502.135448445,15140553.76904252,13343502.135448445,305,1,0,0,0,0,0,0,0,0,0,0,0,15140553.76904252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13343502.135448445,0,0,0,0,0,0
malatya_yazihan_2020,3193076.3921170887,2018205.4184685831,3193076.3921170887,2018205.4184685831,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193076.3921170887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018205.4184685831
malatya_yesilyurt_2011,5483823.3395736385,6487002.381458834,5483823.3395736385,6487002.381458834,NA,2,0,0,0,0,0,0,5483823.3395736385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6487002.381458834,0,0,0,0,0,0,0,0,0,0,0
malatya_yesilyurt_2018,16250183.676345786,14219102.597743375,16250183.676345786,14219102.597743375,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16250183.676345786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14219102.597743375,0,0
malatya_yesilyurt_2020,5843360.625051555,3832824.639289678,5843360.625051555,3832824.639289678,NA,1,0,0,0,0,5843360.625051555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832824.639289678,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_akhisar_2007,22157313.345217384,23200899.550224885,22157313.345217384,23200899.550224885,436,1,0,0,0,0,0,0,0,0,0,0,0,22157313.345217384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23200899.550224885,0,0,0,0,0,0
manisa_akhisar_2018,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
manisa_akhisar_2020,5269113.5444052685,3456159.822419534,5269113.5444052685,3456159.822419534,NA,1,0,0,0,0,5269113.5444052685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456159.822419534,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_alasehir_2009,18293094.663695574,19041533.54632588,18293094.663695574,19041533.54632588,NA,1,0,0,0,0,0,0,18293094.663695574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19041533.54632588,0,0,0,0,0,0,0,0,0,0,0
manisa_demirci_2013,8185087.269808591,9825802.939575395,8185087.269808591,9825802.939575395,NA,1,0,0,0,0,0,0,8185087.269808591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825802.939575395,0,0,0,0,0,0,0,0,0,0,0
manisa_demirci_2017,1276526.7888737132,1045787.0495800596,1276526.7888737132,1045787.0495800596,255,1,0,0,0,1276526.7888737132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045787.0495800596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_gordes_2011,2618331.0384613294,3064331.2101910827,2618331.0384613294,3064331.2101910827,168,1,0,0,0,0,0,0,0,0,0,0,0,2618331.0384613294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064331.2101910827,0,0,0,0,0,0
manisa_gordes_2019,5414104.330733276,4039746.221309946,5414104.330733276,4039746.221309946,200,1,0,0,0,5414104.330733276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039746.221309946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_kirkagac_2018,13332570.3822385,10670941.149530571,13332570.3822385,10670941.149530571,234,1,0,0,0,0,0,0,0,0,0,0,0,13332570.3822385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10670941.149530571,0,0,0,0,0,0
manisa_koprubasi_2007,1374540.924808316,1439280.3598200898,1374540.924808316,1439280.3598200898,48,1,1374540.924808316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439280.3598200898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_koprubasi_2020,9432004.97278003,8092564.225253392,NA,NA,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
manisa_kula_2011,6882275.195464896,8322207.958921694,6882275.195464896,8322207.958921694,208,1,6882275.195464896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322207.958921694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_kula_2013,199683.1992389602,226232.84189120488,199683.1992389602,226232.84189120488,NA,1,0,0,0,199683.1992389602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226232.84189120488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_kula_2020,14340313.837133799,9406215.316315206,14340313.837133799,9406215.316315206,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14340313.837133799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9406215.316315206
manisa_merkez_2005,11968273.081856497,10390909.09090909,11968273.081856497,10390909.09090909,416,1,11968273.081856497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10390909.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_merkez_2006,16251.019271291669,15180.24132730015,16251.019271291669,15180.24132730015,544,1,0,0,0,0,0,0,0,0,0,0,0,16251.019271291669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15180.24132730015,0,0,0,0,0,0
manisa_merkez_2007,22070109.935697988,26936708.860759493,22070109.935697988,26936708.860759493,724,1,0,0,0,0,0,0,0,0,0,0,0,22070109.935697988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26936708.860759493,0,0,0,0,0,0
manisa_merkez_2009,1632873.5505177928,1699680.5111821087,1632873.5505177928,1699680.5111821087,NA,1,0,0,0,0,0,0,1632873.5505177928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699680.5111821087,0,0,0,0,0,0,0,0,0,0,0
manisa_merkez_2010,9286818.748473039,11200327.441280283,9286818.748473039,11200327.441280283,NA,3,0,0,0,0,0,0,5339508.100833083,0,0,0,0,3947310.6476399563,0,0,0,0,0,0,0,0,0,0,0,0,6264157.228514325,0,0,0,0,4936170.212765957,0,0,0,0,0,0
manisa_merkez_2014,23450041.899381932,24877256.317689527,23450041.899381932,24877256.317689527,NA,1,0,0,0,0,0,0,23450041.899381932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24877256.317689527,0,0,0,0,0,0,0,0,0,0,0
manisa_salihli_2007,5022577.080421244,4888176.638176639,5022577.080421244,4888176.638176639,132,1,5022577.080421244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888176.638176639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_salihli_2014,4411132.899734992,4679602.888086642,4411132.899734992,4679602.888086642,141,1,0,0,0,0,0,0,0,0,0,0,0,4411132.899734992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679602.888086642,0,0,0,0,0,0
manisa_sarigol_2011,2422543.883395171,2929396.6623876765,2422543.883395171,2929396.6623876765,80,1,0,2422543.883395171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929396.6623876765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_sehzadeler_2020,9432004.97278003,8092564.225253392,NA,NA,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
manisa_selendi_2014,3553152.662631281,3769404.3321299637,3553152.662631281,3769404.3321299637,NA,1,0,0,0,0,0,0,3553152.662631281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769404.3321299637,0,0,0,0,0,0,0,0,0,0,0
manisa_soma_2012,3413699.427573494,3913793.103448276,3413699.427573494,3913793.103448276,102,1,0,0,0,0,0,0,0,0,0,0,0,3413699.427573494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3913793.103448276,0,0,0,0,0,0
manisa_soma_2015,16941101.963267893,17412530.51261188,16941101.963267893,17412530.51261188,NA,2,8905953.134895504,0,0,8035148.828372388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9153783.563873067,0,0,8258746.948738812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_soma_2020,3055130.6808687947,2003946.1709211986,3055130.6808687947,2003946.1709211986,NA,1,0,0,0,0,0,0,0,0,0,3055130.6808687947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003946.1709211986,0,0,0,0,0,0,0,0
manisa_turgutlu_2004,18743817.078861408,13879751.209398756,18743817.078861408,13879751.209398756,384,1,0,0,0,0,0,0,0,0,0,0,0,18743817.078861408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13879751.209398756,0,0,0,0,0,0
manisa_turgutlu_2009,22400361.710057616,24555927.662424646,22400361.710057616,24555927.662424646,NA,1,0,0,0,0,0,0,22400361.710057616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24555927.662424646,0,0,0,0,0,0,0,0,0,0,0
manisa_turgutlu_2012,2106335.500145532,2414905.4505005563,2106335.500145532,2414905.4505005563,NA,1,0,0,0,0,0,0,2106335.500145532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414905.4505005563,0,0,0,0,0,0,0,0,0,0,0
manisa_turgutlu_2013,6552604.490234579,7866086.0097985845,6552604.490234579,7866086.0097985845,282,1,6552604.490234579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866086.0097985845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_yunusemre_2015,62213164.369579405,58481154.08865422,62213164.369579405,58481154.08865422,1420,2,50101068.10612152,0,0,0,0,0,0,0,0,0,0,12112096.263457885,0,0,0,0,0,0,46032008.44178685,0,0,0,0,0,0,0,0,0,0,12449145.64686737,0,0,0,0,0,0
manisa_yunusemre_2016,17671843.506595276,16469089.673913043,17671843.506595276,16469089.673913043,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17671843.506595276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16469089.673913043,0,0,0,0
manisa_yunusemre_2017,91837749.44554767,80552981.53405534,91837749.44554767,80552981.53405534,1523,2,91837749.44554767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80552981.53405534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_yunusemre_2019,579731.2375685248,407016.348773842,579731.2375685248,407016.348773842,NA,1,0,0,0,579731.2375685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407016.348773842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_yunusemre_2020,6271243.440575474,4113485.0166481687,6271243.440575474,4113485.0166481687,NA,1,0,0,0,0,6271243.440575474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113485.0166481687,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_dargecit_2009,4249548.481594807,4152213.462704669,4249548.481594807,4152213.462704669,48,1,0,0,0,0,0,0,0,0,0,0,0,4249548.481594807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152213.462704669,0,0,0,0,0,0
mardin_dargecit_2011,1572849.0337046853,1840764.331210191,1572849.0337046853,1840764.331210191,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572849.0337046853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840764.331210191,0,0,0
mardin_derik_2020,4537715.236900715,2976415.0943396227,4537715.236900715,2976415.0943396227,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537715.236900715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976415.0943396227
mardin_kiziltepe_2005,23127422.085119914,19819587.62886598,23127422.085119914,19819587.62886598,576,1,0,0,0,0,0,0,0,0,0,0,0,23127422.085119914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19819587.62886598,0,0,0,0,0,0
mardin_kiziltepe_2007,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mardin_kiziltepe_2008,22213468.547469407,27243694.2834413,22213468.547469407,27243694.2834413,NA,2,0,0,0,0,0,0,22213468.547469407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27243694.2834413,0,0,0,0,0,0,0,0,0,0,0
mardin_kiziltepe_2020,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2004,8249801.113762928,6485753.995830437,8249801.113762928,6485753.995830437,240,1,8249801.113762928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485753.995830437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2005,22265567.938682042,19081001.47275405,22265567.938682042,19081001.47275405,512,1,0,0,0,0,0,0,22265567.938682042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19081001.47275405,0,0,0,0,0,0,0,0,0,0,0
