pdym,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
manisa_yunusemre_2019_4,579731.2375685248,407016.348773842,579731.2375685248,407016.348773842,NA,1,0,0,0,579731.2375685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407016.348773842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manisa_yunusemre_2020_9,6271243.440575474,4113485.0166481687,6271243.440575474,4113485.0166481687,NA,1,0,0,0,0,6271243.440575474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113485.0166481687,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_dargecit_2009_1,4249548.481594807,4152213.462704669,4249548.481594807,4152213.462704669,48,1,0,0,0,0,0,0,0,0,0,0,0,4249548.481594807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152213.462704669,0,0,0,0,0,0
mardin_dargecit_2011_3,1572849.0337046853,1840764.331210191,1572849.0337046853,1840764.331210191,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572849.0337046853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840764.331210191,0,0,0
mardin_derik_2020_9,4537715.236900715,2976415.0943396227,4537715.236900715,2976415.0943396227,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537715.236900715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976415.0943396227
mardin_kiziltepe_2005_5,23127422.085119914,19819587.62886598,23127422.085119914,19819587.62886598,576,1,0,0,0,0,0,0,0,0,0,0,0,23127422.085119914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19819587.62886598,0,0,0,0,0,0
mardin_kiziltepe_2007_12,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mardin_kiziltepe_2008_3,460039.1436815238,571428.5714285714,460039.1436815238,571428.5714285714,NA,1,0,0,0,0,0,0,460039.1436815238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571428.5714285714,0,0,0,0,0,0,0,0,0,0,0
mardin_kiziltepe_2008_5,21753429.403787885,26672265.71201273,21753429.403787885,26672265.71201273,NA,1,0,0,0,0,0,0,21753429.403787885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26672265.71201273,0,0,0,0,0,0,0,0,0,0,0
mardin_kiziltepe_2020_5,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2004_12,8249801.113762928,6485753.995830437,8249801.113762928,6485753.995830437,240,1,8249801.113762928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485753.995830437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2005_6,22265567.938682042,19081001.47275405,22265567.938682042,19081001.47275405,512,1,0,0,0,0,0,0,22265567.938682042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19081001.47275405,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2011_7,20350840.00211988,22247972.190034762,20350840.00211988,22247972.190034762,NA,1,0,0,0,0,0,0,20350840.00211988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22247972.190034762,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2011_9,3943505.2202024483,4311123.986095018,3943505.2202024483,4311123.986095018,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3943505.2202024483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311123.986095018,0,0,0,0
mardin_merkez_2012_1,3176041.7692838144,3602234.6368715083,3176041.7692838144,3602234.6368715083,NA,1,0,0,0,0,0,0,3176041.7692838144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602234.6368715083,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2012_9,5073460.441200056,5812360.801781737,5073460.441200056,5812360.801781737,44,1,5073460.441200056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5812360.801781737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_merkez_2013_4,59837295.882969126,71831790.96352749,59837295.882969126,71831790.96352749,1453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59837295.882969126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71831790.96352749,0,0
mardin_merkez_2014_11,21468528.370579492,23576735.95754091,21468528.370579492,23576735.95754091,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21468528.370579492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23576735.95754091,0,0
mardin_merkez_2014_7,962877.4590551149,1084181.31359852,962877.4590551149,1084181.31359852,180,1,0,0,0,962877.4590551149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084181.31359852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mardin_midyat_2008_5,14793379.313924594,18138424.821002387,14793379.313924594,18138424.821002387,NA,1,0,0,0,0,0,0,14793379.313924594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18138424.821002387,0,0,0,0,0,0,0,0,0,0,0
mardin_midyat_2010_2,3872953.496163959,4543637.574950034,3872953.496163959,4543637.574950034,304,1,0,0,0,0,0,0,0,0,0,0,0,3872953.496163959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543637.574950034,0,0,0,0,0,0
mardin_midyat_2015_10,1449512.7954038568,1339642.1197522366,1449512.7954038568,1339642.1197522366,NA,1,0,0,0,0,0,0,1449512.7954038568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339642.1197522366,0,0,0,0,0,0,0,0,0,0,0
mardin_midyat_2015_8,1050495.7696872249,965177.6292648611,1050495.7696872249,965177.6292648611,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1050495.7696872249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965177.6292648611,0,0,0,0
mardin_midyat_2020_12,4892106.020449848,3092088.5270923427,4892106.020449848,3092088.5270923427,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4892106.020449848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092088.5270923427,0,0,0,0
mardin_nusaybin_2009_4,913499.4444546755,950874.1214057509,913499.4444546755,950874.1214057509,20,1,0,0,0,0,0,0,913499.4444546755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950874.1214057509,0,0,0,0,0,0,0,0,0,0,0
mardin_nusaybin_2011_7,12529015.846096773,13696987.253765933,12529015.846096773,13696987.253765933,NA,1,0,0,0,0,0,0,12529015.846096773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13696987.253765933,0,0,0,0,0,0,0,0,0,0,0
mardin_nusaybin_2020_11,1398003.3123844138,883617.4001526329,1398003.3123844138,883617.4001526329,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398003.3123844138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883617.4001526329,0
mardin_yesilli_2019_12,2009456.8047877932,1520656.871218669,2009456.8047877932,1520656.871218669,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009456.8047877932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520656.871218669,0
mersin_akdeniz_2013_8,1950756.776888801,2210127.097102186,1950756.776888801,2210127.097102186,NA,1,0,0,0,0,0,0,1950756.776888801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210127.097102186,0,0,0,0,0,0,0,0,0,0,0
mersin_akdeniz_2019_9,9794109.30408472,7304830.747531735,9794109.30408472,7304830.747531735,NA,1,0,0,0,0,0,0,0,0,0,9794109.30408472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304830.747531735,0,0,0,0,0,0,0,0
mersin_akdeniz_2020_2,17981710.717073712,13229570.06892025,17981710.717073712,13229570.06892025,416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17981710.717073712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13229570.06892025,0,0
mersin_anamur_2006_11,26323169.77406834,24274137.931034483,26323169.77406834,24274137.931034483,560,1,26323169.77406834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24274137.931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_anamur_2007_8,12760208.957583334,13851794.071762871,12760208.957583334,13851794.071762871,340,1,12760208.957583334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13851794.071762871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_anamur_2012_4,4426603.279324731,5075083.426028921,4426603.279324731,5075083.426028921,NA,1,0,0,0,0,0,0,4426603.279324731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075083.426028921,0,0,0,0,0,0,0,0,0,0,0
mersin_anamur_2013_12,4618423.7614048,5206913.580246914,4618423.7614048,5206913.580246914,NA,1,0,0,0,0,0,0,4618423.7614048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206913.580246914,0,0,0,0,0,0,0,0,0,0,0
mersin_anamur_2016_4,9132745.400704512,8773591.427583823,9132745.400704512,8773591.427583823,NA,1,0,0,0,9132745.400704512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773591.427583823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_erdemli_2005_10,12086540.120085094,10900000,12086540.120085094,10900000,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12086540.120085094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900000,0,0
mersin_erdemli_2008_2,5279016.4309302345,6557226.399331662,5279016.4309302345,6557226.399331662,NA,2,0,0,0,0,0,0,2588729.0409798026,0,0,0,0,0,0,0,0,2690287.3899504314,0,0,0,0,0,0,0,0,3215538.847117794,0,0,0,0,0,0,0,0,3341687.5522138677,0,0
mersin_erdemli_2008_3,2364346.966364682,2936827.067669173,2364346.966364682,2936827.067669173,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364346.966364682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936827.067669173,0,0
mersin_erdemli_2009_3,15259687.319625381,14910167.374166163,15259687.319625381,14910167.374166163,NA,2,0,0,0,0,0,0,15259687.319625381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14910167.374166163,0,0,0,0,0,0,0,0,0,0,0
mersin_erdemli_2012_12,1412276.4484071876,1679731.2430011197,1412276.4484071876,1679731.2430011197,NA,1,0,0,0,0,0,0,1412276.4484071876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679731.2430011197,0,0,0,0,0,0,0,0,0,0,0
mersin_erdemli_2015_12,3909179.254802233,3612869.924294563,3909179.254802233,3612869.924294563,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3909179.254802233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612869.924294563,0,0,0,0
mersin_gulnar_2008_11,3114618.199043861,3259621.6568819312,3114618.199043861,3259621.6568819312,63,1,3114618.199043861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259621.6568819312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_gulnar_2014_1,4505991.398928908,4780234.65703971,4505991.398928908,4780234.65703971,NA,1,0,0,0,0,0,0,4505991.398928908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780234.65703971,0,0,0,0,0,0,0,0,0,0,0
mersin_gulnar_2018_5,8936827.649347678,7152736.43233341,8936827.649347678,7152736.43233341,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8936827.649347678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152736.43233341
mersin_merkez_2007_4,25002089.73174975,26179661.91904048,25002089.73174975,26179661.91904048,612,1,0,0,25002089.73174975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26179661.91904048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_merkez_2007_6,10937623.046469506,11452773.613193402,10937623.046469506,11452773.613193402,NA,1,0,0,0,0,0,0,10937623.046469506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11452773.613193402,0,0,0,0,0,0,0,0,0,0,0
mersin_merkez_2008_11,5871463.565137717,6144814.09001957,5871463.565137717,6144814.09001957,NA,1,0,0,0,0,0,0,0,0,0,0,0,5871463.565137717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144814.09001957,0,0,0,0,0,0
mersin_merkez_2010_2,21820131.975717377,25598750.83277815,21820131.975717377,25598750.83277815,NA,1,0,0,0,0,0,0,21820131.975717377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25598750.83277815,0,0,0,0,0,0,0,0,0,0,0
mersin_mezitli_2013_3,544444.597593417,665730.3370786516,544444.597593417,665730.3370786516,NA,1,0,0,0,0,0,0,544444.597593417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665730.3370786516,0,0,0,0,0,0,0,0,0,0,0
mersin_mezitli_2019_4,3878620.288167661,2723092.643051771,3878620.288167661,2723092.643051771,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3878620.288167661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723092.643051771,0,0,0,0
mersin_mezitli_2019_7,9060608.925869893,6757757.404795487,9060608.925869893,6757757.404795487,262,1,9060608.925869893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6757757.404795487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_mut_2011_9,2824738.989877577,3088064.8899188875,2824738.989877577,3088064.8899188875,96,1,2824738.989877577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088064.8899188875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_mut_2013_7,7807837.453388556,8845958.312150482,7807837.453388556,8845958.312150482,NA,1,0,0,0,0,0,0,7807837.453388556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8845958.312150482,0,0,0,0,0,0,0,0,0,0,0
mersin_mut_2020_4,11992257.173086071,8054866.481832774,11992257.173086071,8054866.481832774,324,1,0,0,0,0,0,0,0,0,0,0,0,11992257.173086071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8054866.481832774,0,0,0,0,0,0
mersin_silifke_2006_12,18592059.111679494,17144827.586206898,18592059.111679494,17144827.586206898,407,1,0,0,18592059.111679494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17144827.586206898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_silifke_2007_1,25898143.3370169,25205128.205128208,25898143.3370169,25205128.205128208,536,1,25898143.3370169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25205128.205128208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_silifke_2009_3,18383471.01282871,17962401.45542753,18383471.01282871,17962401.45542753,NA,1,0,0,0,0,0,0,18383471.01282871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17962401.45542753,0,0,0,0,0,0,0,0,0,0,0
mersin_tarsus_2010_1,13263729.960872948,15560626.249167223,13263729.960872948,15560626.249167223,384,1,13263729.960872948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15560626.249167223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mersin_tarsus_2011_5,2093982.38825459,2532092.42618742,2093982.38825459,2532092.42618742,NA,1,0,0,0,0,0,0,2093982.38825459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532092.42618742,0,0,0,0,0,0,0,0,0,0,0
mersin_tarsus_2015_9,5505149.113739903,5058037.284558565,5505149.113739903,5058037.284558565,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5505149.113739903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058037.284558565,0,0,0,0
mersin_tarsus_2020_5,5372618.113956858,3608638.552458777,5372618.113956858,3608638.552458777,NA,1,0,0,0,0,0,0,5372618.113956858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608638.552458777,0,0,0,0,0,0,0,0,0,0,0
mersin_tarsus_2020_8,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mersin_yenisehir_2012_12,37660705.290858336,44792833.14669653,37660705.290858336,44792833.14669653,NA,1,0,0,0,0,0,0,0,0,37660705.290858336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44792833.14669653,0,0,0,0,0,0,0,0,0
mugla_datca_2014_4,3378196.333309845,3858901.515151515,3378196.333309845,3858901.515151515,NA,1,0,0,0,0,0,0,3378196.333309845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858901.515151515,0,0,0,0,0,0,0,0,0,0,0
mugla_kavaklidere_2007_5,1355927.3497848702,1419790.1049475262,1355927.3497848702,1419790.1049475262,116,1,0,0,1355927.3497848702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419790.1049475262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_kavaklidere_2013_9,8252076.48090894,9349262.83680732,8252076.48090894,9349262.83680732,254,1,8252076.48090894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9349262.83680732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_kavaklidere_2016_11,5234117.822169454,4612873.70347773,5234117.822169454,4612873.70347773,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234117.822169454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612873.70347773
mugla_kavaklidere_2019_8,2418211.04387292,1803596.6149506348,2418211.04387292,1803596.6149506348,51,1,2418211.04387292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803596.6149506348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_koycegiz_2011_12,2535774.780978422,2755324.959038777,2535774.780978422,2755324.959038777,NA,1,0,0,0,0,0,0,2535774.780978422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755324.959038777,0,0,0,0,0,0,0,0,0,0,0
mugla_mentese_2016_4,53091683.667778485,51003802.28136882,53091683.667778485,51003802.28136882,1106,1,53091683.667778485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51003802.28136882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_mentese_2017_10,5162951.315018654,4411222.339304531,5162951.315018654,4411222.339304531,NA,1,0,0,0,5162951.315018654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411222.339304531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_merkez_2005_12,33551545.41795691,30257777.777777776,33551545.41795691,30257777.777777776,880,1,33551545.41795691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30257777.777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_merkez_2011_10,3746613.5217865524,4070999.453850355,3746613.5217865524,4070999.453850355,NA,1,0,0,0,0,0,0,3746613.5217865524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070999.453850355,0,0,0,0,0,0,0,0,0,0,0
mugla_merkez_2014_2,48607536.78425434,51565884.47653429,48607536.78425434,51565884.47653429,NA,1,0,0,0,0,0,0,48607536.78425434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51565884.47653429,0,0,0,0,0,0,0,0,0,0,0
mugla_milas_2011_1,6144451.7614276465,7191082.802547771,6144451.7614276465,7191082.802547771,300,1,0,0,0,0,0,0,0,0,0,0,0,6144451.7614276465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7191082.802547771,0,0,0,0,0,0
mugla_ortaca_2013_10,9482135.582975257,10690370.370370371,9482135.582975257,10690370.370370371,NA,1,0,0,0,0,0,0,9482135.582975257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10690370.370370371,0,0,0,0,0,0,0,0,0,0,0
mugla_ula_2007_2,384212.8758882636,373931.62393162394,384212.8758882636,373931.62393162394,NA,1,0,0,0,0,0,0,384212.8758882636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373931.62393162394,0,0,0,0,0,0,0,0,0,0,0
mugla_yatagan_2008_1,3144284.820725974,3905611.528822055,3144284.820725974,3905611.528822055,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144284.820725974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905611.528822055,0,0,0
mugla_yatagan_2012_6,3245367.2261569807,3720800.8898776416,3245367.2261569807,3720800.8898776416,112,1,3245367.2261569807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720800.8898776416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugla_yatagan_2016_5,11388046.329379,10940200.48392672,11388046.329379,10940200.48392672,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11388046.329379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10940200.48392672
mugla_yatagan_2020_6,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
mus_bulanik_2015_9,5352398.45335171,4917692.578262399,5352398.45335171,4917692.578262399,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5352398.45335171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917692.578262399,0,0,0,0
mus_haskoy_2019_7,2521277.6876891074,1880467.7591678423,2521277.6876891074,1880467.7591678423,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2521277.6876891074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880467.7591678423,0,0,0,0
mus_merkez_2005_3,5313821.627706082,4613484.090909091,5313821.627706082,4613484.090909091,144,1,5313821.627706082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613484.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus_merkez_2009_10,5483490.566037736,6279540.850776502,5483490.566037736,6279540.850776502,80,1,0,0,0,0,0,0,5483490.566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6279540.850776502,0,0,0,0,0,0,0,0,0,0,0
mus_merkez_2009_8,4157832.672438549,4557937.039517749,4157832.672438549,4557937.039517749,NA,1,0,0,0,0,0,0,4157832.672438549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557937.039517749,0,0,0,0,0,0,0,0,0,0,0
mus_merkez_2010_3,30826892.607883338,36165223.18454364,30826892.607883338,36165223.18454364,NA,1,0,0,0,0,0,0,30826892.607883338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36165223.18454364,0,0,0,0,0,0,0,0,0,0,0
mus_merkez_2014_9,30163450.913377997,33963459.75948196,30163450.913377997,33963459.75948196,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30163450.913377997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33963459.75948196,0,0
mus_merkez_2015_2,12250237.492083598,12591131.000813669,12250237.492083598,12591131.000813669,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12250237.492083598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12591131.000813669,0,0,0,0
mus_merkez_2017_8,15192794.640853873,13485064.0113798,15192794.640853873,13485064.0113798,381,1,15192794.640853873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13485064.0113798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus_merkez_2019_9,3836043.8729198184,2861071.932299013,3836043.8729198184,2861071.932299013,NA,1,0,0,0,0,0,0,0,0,0,3836043.8729198184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861071.932299013,0,0,0,0,0,0,0,0
mus_merkez_2020_9,17182995.518123154,11270810.210876804,17182995.518123154,11270810.210876804,444,1,17182995.518123154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11270810.210876804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus_varto_2009_7,3566998.845216201,3910247.8231748156,3566998.845216201,3910247.8231748156,80,1,0,0,0,0,0,0,0,0,0,0,0,3566998.845216201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910247.8231748156,0,0,0,0,0,0
mus_varto_2011_10,7865174.186868255,8546149.64500273,7865174.186868255,8546149.64500273,NA,1,0,0,0,0,0,0,7865174.186868255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8546149.64500273,0,0,0,0,0,0,0,0,0,0,0
nevsehir_avanos_2017_4,14635027.898526171,12671137.189158982,14635027.898526171,12671137.189158982,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14635027.898526171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12671137.189158982
nevsehir_derinkuyu_2020_11,5005805.7284528995,3163953.1925718645,5005805.7284528995,3163953.1925718645,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005805.7284528995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163953.1925718645
nevsehir_gulsehir_2014_9,4620908.07888694,5203052.728954672,4620908.07888694,5203052.728954672,300,1,4620908.07888694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5203052.728954672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_hacibektas_2005_8,4787741.4675767915,4203170.786516854,4787741.4675767915,4203170.786516854,144,1,4787741.4675767915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203170.786516854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevsehir_hacibektas_2006_3,10425227.872730356,9738310.708898943,10425227.872730356,9738310.708898943,336,1,0,0,10425227.872730356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9738310.708898943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
