province,district,municipality,year,registered_voters,attended_voters,valid_votes,anavatan,mhp,dsp,dtp,ip,chp,bbp,tkp,dp,sp,akp,btp,hyp,independent,ldp,odp,emep,m_illet,hakpar,bdp,hdp,turkpart_i,h_udapar,dyp,hkp,hepar,yurtp,vatanpart_is_i,iy_ipart_i,anap,atp,millet_partisi,genc_parti,ytp,shp
denizli,cal,cal,2019,15691,14411,13335,0,5735,3187,0,0,0,0,0,235,82,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3999,0,0,0,0,0,0
denizli,cameli,cameli,2019,15185,13784,12866,0,0,0,0,0,0,0,0,143,139,9564,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2881,0,0,0,0,0,0
denizli,cardak,cardak,2019,6973,6421,6004,0,0,0,0,0,0,0,0,1712,21,3046,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1189,0,0,0,0,0,0
denizli,civril,civril,2019,46228,41135,38831,0,0,0,0,0,17959,0,0,171,307,19293,209,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0
duzce,akcakoca,akcakoca,2019,19328,17074,16663,0,6911,38,0,0,3930,0,0,0,127,5484,33,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duzce,cumayeri,cumayeri,2019,6990,6321,6128,0,2882,0,0,0,0,318,0,0,256,2657,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duzce,merkez,duzce merkez,2019,114146,97505,93973,0,20443,226,0,0,0,503,110,469,862,44299,162,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,182,26280,0,0,0,0,0,0
duzce,merkez,beykoy,2019,4020,3635,3510,0,1436,0,0,0,0,0,0,0,134,1688,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0
duzce,merkez,bogazici,2019,2254,2183,2104,0,754,0,0,0,0,0,0,0,16,1226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
duzce,golyaka,golyaka,2019,7294,6693,6427,0,1949,4,0,0,1045,0,0,0,37,3330,22,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duzce,gumusova,gumusova,2019,5739,5363,5231,0,2517,0,0,0,0,0,0,0,20,2336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0
duzce,kaynasli,kaynasli,2019,6923,6141,5929,0,3238,8,0,0,0,0,0,0,62,2333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0
duzce,yigilca,yigilca,2019,2429,2228,2135,0,1014,0,0,0,148,0,0,0,4,965,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duzce,cilimli,cilimli,2019,5225,4665,4529,0,1841,0,0,0,0,0,0,0,42,2288,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0
erzincan,merkez,erzincan merkez,2019,90566,77843,75626,0,32036,42,0,0,17457,276,52,0,739,24959,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
erzincan,merkez,mollakoy,2019,1351,1154,1098,0,5,361,0,0,717,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,merkez,caglayan,2019,1594,1401,1334,0,3,656,0,0,605,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,kemah,kemah,2019,1397,1111,1064,0,578,0,0,0,39,0,0,0,4,441,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,kemaliye,kemaliye,2019,1386,1120,1089,0,610,0,0,0,23,22,0,0,4,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,otlukbeli,otlukbeli,2019,1042,946,908,0,495,0,0,0,3,0,0,0,2,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,refahiye,refahiye,2019,2320,1871,1813,0,854,0,0,0,16,0,0,0,5,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
erzincan,tercan,tercan,2019,3274,2826,2731,0,1189,0,0,0,61,54,0,0,6,1417,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,tercan,kargin,2019,1311,1210,1167,0,320,0,0,0,8,233,0,0,206,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,tercan,mercan,2019,1385,1236,1196,0,670,0,0,0,40,0,0,0,6,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,tercan,cadirkaya,2019,1245,1139,1107,0,463,0,0,0,16,0,0,0,85,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,cayirli,cayirli,2019,2208,1875,1829,0,789,0,0,0,0,0,0,0,5,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0
erzincan,uzumlu,uzumlu,2019,5844,5087,4952,0,2385,0,0,0,33,0,0,0,5,2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
erzincan,uzumlu,altinbasak,2019,1374,1219,1179,0,1,510,0,0,659,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erzincan,ilic,ilic,2019,2857,2511,2436,0,653,0,0,0,96,69,0,0,269,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eskisehir,alpu,alpu,2019,9217,8424,7989,0,0,12,0,0,4667,0,0,59,29,3201,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
eskisehir,beylikova,beylikova,2019,5529,5047,4812,0,0,0,0,0,1640,31,0,0,27,3092,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
eskisehir,gunyuzu,gunyuzu,2019,5154,4793,4562,0,0,0,0,0,0,2179,0,0,38,2285,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
eskisehir,han,han,2019,2018,1886,1762,0,0,0,0,0,1047,0,0,0,10,692,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
eskisehir,mahmudiye,mahmudiye,2019,6191,5546,5229,0,0,15,0,0,3181,103,0,129,28,1579,29,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
eskisehir,mihalgazi,mihalgazi,2019,2800,2619,2487,0,0,2,0,0,1071,35,0,0,54,1319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
eskisehir,mihaliccik,mihaliccik,2019,7309,6516,6206,0,2424,2947,0,0,0,0,0,0,57,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,740,0,0,0,0,0,0
eskisehir,odunpazari,odunpazari,2019,297881,254771,248491,0,0,1146,0,0,120410,0,0,919,2751,113163,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,9446,0,0,0,0,0,0
eskisehir,saricakaya,saricakaya,2019,4086,3780,3667,0,0,5,0,0,1217,9,0,0,35,2393,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
eskisehir,seyitgazi,seyitgazi,2019,11193,10513,10057,0,0,15,0,0,5281,23,0,0,35,4685,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
eskisehir,sivrihisar,sivrihisar,2019,16632,14771,13963,0,0,167,0,0,0,3181,0,2376,102,6766,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1242,0,0,0,0,0,0
eskisehir,tepebasi,tepebasi,2019,266575,226008,220730,0,0,1281,0,0,124194,0,0,941,2832,90783,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0
eskisehir,cifteler,cifteler,2019,11611,10190,9744,0,4758,21,0,0,4750,0,0,0,135,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
eskisehir,inonu,inonu,2019,5542,5203,4968,0,0,14,0,0,1890,13,0,159,35,2081,84,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
gaziantep,araban,araban,2019,20714,18629,17426,0,0,0,0,0,9049,0,0,0,147,8091,84,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaziantep,karkamis,karkamis,2019,6861,6367,6157,0,2841,0,0,0,3284,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaziantep,nurdagi,nurdagi,2019,26300,23132,22404,0,0,382,0,0,0,8585,0,0,124,8873,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,0,0,0,0,0,0
gaziantep,nizip,nizip,2019,88309,74074,70272,0,0,2965,0,0,0,0,0,470,1074,37395,224,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27698,0,0,0,0,0,0
gaziantep,oguzeli,oguzeli,2019,20784,18752,17749,0,10174,0,0,0,7007,0,0,167,205,0,96,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaziantep,yavuzeli,yavuzeli,2019,13300,12347,11910,0,0,0,0,0,0,0,0,0,53,6371,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,0,0,0,0,0,0
gaziantep,islahiye,islahiye,2019,43617,38475,36640,0,0,0,0,0,15172,0,0,1278,1859,18183,94,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaziantep,sahinbey,sahinbey,2019,550463,417272,398417,0,0,28922,0,0,76882,0,1335,2576,6154,240445,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,40131,0,0,0,0,0,0
gaziantep,sehitkamil,sehitkamil,2019,458525,356179,334364,0,0,0,0,0,94007,0,1107,6488,9281,179293,2101,0,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,921,36750,0,0,0,0,0,0
gumushane,merkez,gumushane merkez,2019,23948,19385,18677,0,5606,33,0,0,1410,0,25,0,250,9182,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,0
gumushane,merkez,arzularkabakoy,2019,2237,1724,1655,0,1084,0,0,0,0,0,0,0,28,535,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kelkit,kelkit,2019,10599,7947,7558,0,0,0,0,0,266,0,0,0,99,3555,177,0,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kelkit,deredolu,2019,1496,1114,1073,0,654,0,0,0,0,0,0,0,1,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
gumushane,kelkit,gumusgoze,2019,3037,2514,2464,0,1221,0,0,0,0,0,0,0,8,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
gumushane,kelkit,sogutlu,2019,1626,1338,1296,0,666,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kelkit,obektas,2019,1818,1523,1445,0,697,0,0,0,0,669,0,0,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
gumushane,kelkit,unlupinar,2019,2140,1035,1001,0,180,0,0,0,0,499,0,0,11,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kose,kose,2019,2813,2417,2363,0,1297,0,0,0,0,0,0,0,11,1049,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kurtun,kurtun,2019,3204,2907,2814,0,1578,0,0,0,39,0,0,0,11,1179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,kurtun,ozkurtun,2019,1572,1334,1280,0,637,0,0,0,0,0,0,0,19,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,torul,torul,2019,3923,3245,3022,0,1864,0,0,0,0,0,0,0,55,1091,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,siran,siran,2019,6856,4435,4264,0,2209,0,0,0,151,0,0,0,82,1810,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gumushane,siran,yesilbuk,2019,1847,1424,1371,0,496,0,0,0,0,449,0,0,5,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,alucra,alucra,2019,3094,2174,2094,0,1124,0,0,0,76,0,0,7,41,827,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,bulancak,bulancak,2019,31029,26072,25246,0,1181,27,0,0,11767,0,0,0,385,11856,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,bulancak,aydindere,2019,1982,1920,1851,0,97,0,0,0,0,0,0,0,3,1038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0
giresun,bulancak,kovanlik,2019,2066,1933,1874,0,290,0,0,0,0,550,0,0,166,853,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,dereli,dereli,2019,4251,3489,3285,0,326,0,0,0,529,0,0,0,44,1753,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0
giresun,dereli,yavuzkemal,2019,2429,2241,2090,0,83,0,0,0,0,0,0,0,1045,959,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,dogankent,dogankent,2019,2689,2413,2313,0,817,0,0,0,0,276,0,0,10,1112,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
giresun,espiye,espiye,2019,13838,11397,11035,0,1080,0,0,0,0,0,33,0,71,5145,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,0,0,0,0
giresun,espiye,sogukpinar,2019,1656,1595,1517,0,185,6,0,0,685,0,0,0,23,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,eynesil,eynesil,2019,5999,5157,4879,0,273,0,0,0,2773,0,0,0,30,1788,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,eynesil,oren,2019,1907,1624,1530,0,475,0,0,0,0,0,0,0,3,573,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0
giresun,gorele,gorele,2019,11730,9835,9445,0,2488,15,0,0,2753,0,0,0,58,4115,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,gorele,cavuslu,2019,2246,1949,1867,0,478,9,0,0,0,0,0,0,14,799,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0
giresun,guce,guce,2019,2472,2253,2193,0,115,0,0,0,697,0,0,0,27,1349,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,merkez,giresun merkez,2019,77173,64001,62185,0,0,121,0,0,30073,0,221,0,1238,30383,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,merkez,duroglu,2019,2657,2215,2105,0,1392,0,0,0,0,0,0,0,14,609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0
giresun,kesap,kesap,2019,7253,5832,5553,0,386,0,0,0,2080,0,0,0,52,3028,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,piraziz,piraziz,2019,6087,5457,5285,0,157,0,0,0,2833,0,0,0,46,2243,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,tirebolu,tirebolu,2019,11913,10153,9783,0,1209,0,0,0,4608,0,0,0,111,3835,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,yaglidere,yaglidere,2019,5585,4712,4548,0,2749,0,0,0,0,0,0,0,18,1445,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0
giresun,yaglidere,uctepe,2019,1772,1593,1518,0,850,0,0,0,0,0,0,0,6,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,camoluk,camoluk,2019,2935,2435,2341,0,1530,0,0,0,0,0,0,0,98,708,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,canakci,canakci,2019,1440,1271,1216,0,50,0,0,0,0,0,0,0,703,458,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giresun,sebinkarahisar,sebinkarahisar,2019,7962,6397,6135,0,1866,0,0,0,0,0,0,0,17,2533,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0
isparta,aksu,aksu,2019,1432,1345,1265,0,10,0,0,0,466,8,0,147,3,628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,atabey,atabey,2019,2984,2778,2678,0,740,0,0,0,0,8,0,0,4,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0
isparta,egirdir,egirdir,2019,12187,10749,10415,0,1010,0,0,0,1085,20,0,41,38,5443,69,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0
isparta,egirdir,sariidris,2019,1632,1498,1358,0,687,0,0,0,0,0,0,0,7,619,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,gelendost,gelendost,2019,3995,3521,3360,0,439,0,0,0,0,19,0,0,54,1404,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0
isparta,gonen,gonen,2019,2748,2488,2415,0,468,0,0,0,1041,6,0,0,9,889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,gonen,guneykent,2019,1749,1621,1543,0,0,0,0,0,0,0,0,0,12,1005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0
isparta,merkez,isparta merkez,2019,164209,136173,132489,0,40801,177,0,0,0,356,181,473,1177,50394,200,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,97,38003,0,0,0,0,0,0
isparta,merkez,kuleonu,2019,1979,1903,1820,0,600,0,0,0,0,0,0,0,5,1044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0
isparta,merkez,sav,2019,2570,2436,2337,0,1121,0,0,0,0,0,0,0,60,1151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,keciborlu,keciborlu,2019,5383,4788,4565,0,135,0,0,0,0,5,0,0,10,2740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0
isparta,keciborlu,senir,2019,1933,1754,1664,0,860,0,0,0,0,0,0,0,14,774,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,senirkent,senirkent,2019,3952,3422,3271,0,1000,0,0,0,329,5,0,25,4,1230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0
isparta,senirkent,buyukkabaca,2019,2911,2710,2503,0,1327,0,0,0,0,0,0,0,10,1160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,sutculer,sutculer,2019,1886,1589,1534,0,46,0,0,0,0,0,0,0,7,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0
isparta,uluborlu,uluborlu,2019,4000,3400,3279,0,442,0,0,0,0,0,0,0,24,1254,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,0,0,0,0
isparta,yalvac,yalvac,2019,14898,12699,12266,0,5006,0,0,0,853,0,0,0,392,3029,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,0,0,0,0
isparta,yalvac,huyuklu,2019,1438,1127,1042,0,326,0,0,0,224,0,0,41,5,288,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
isparta,yenisarbademli,yenisarbademli,2019,1741,1612,1552,0,0,0,0,0,612,4,0,0,3,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,sarkikaraagac,sarkikaraagac,2019,7314,6259,5955,0,2676,0,0,0,0,0,0,36,44,2746,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0
isparta,sarkikaraagac,cariksaraylar,2019,2411,2188,2047,0,928,0,0,0,0,0,0,0,26,1068,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta,sarkikaraagac,cicekpinar,2019,1753,1649,1535,0,677,0,0,0,447,0,0,0,8,399,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karabuk,eflani,eflani,2019,1626,1405,1353,0,425,0,0,0,0,0,0,0,198,610,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
karabuk,eskipazar,eskipazar,2019,4702,4157,3935,0,2235,0,0,0,0,125,0,28,79,1301,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0
karabuk,merkez,karabuk merkez,2019,79727,66527,63848,0,25429,192,0,0,0,687,89,0,893,24874,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550,0,0,0,0,0,0
karabuk,ovacik,ovacik,2019,492,402,382,0,60,0,0,0,118,0,0,0,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karabuk,safranbolu,safranbolu,2019,36766,30637,29731,0,4837,0,0,0,12559,264,0,0,478,11432,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karabuk,yenice,yenice,2019,7723,6984,6624,0,2720,0,0,0,1329,0,0,0,77,2484,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karabuk,yenice,yortan,2019,1632,1485,1367,0,724,0,0,0,0,0,0,0,9,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
karaman,ayranci,ayranci,2019,1770,1595,1565,0,721,0,0,0,367,0,0,0,1,475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,basyayla,basyayla,2019,1394,1197,1149,0,473,0,0,0,13,0,0,0,1,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
karaman,ermenek,ermenek,2019,7557,6459,6178,0,436,0,0,0,0,0,0,0,29,2288,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415,0,0,0,0,0,0
karaman,ermenek,guneyyurt,2019,3696,3417,3254,0,1444,0,0,0,574,0,0,0,25,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,ermenek,kazanci,2019,2165,2075,1965,0,19,0,0,0,696,0,0,0,5,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,merkez,karaman merkez,2019,108660,93339,90819,0,35921,67,0,0,14698,0,101,0,2100,34907,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,0,0,0,0,0
karaman,merkez,akcasehir,2019,1850,1766,1700,0,111,0,0,0,782,0,0,0,8,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,merkez,suduragi,2019,1728,1634,1584,0,190,0,0,0,25,618,0,0,17,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,kazimkarabekir,kazimkarabekir,2019,2358,2143,2088,0,1044,0,0,0,63,0,0,0,8,941,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
karaman,sariveliler,sariveliler,2019,4209,3853,3571,0,219,0,0,0,193,0,0,0,7,1553,40,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karaman,sariveliler,goktepe,2019,2326,2161,2065,0,18,0,0,0,1177,0,0,0,6,827,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,abana,abana,2019,2720,2344,2274,0,91,0,0,0,1011,0,0,0,5,1156,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,arac,arac,2019,4542,4006,3819,0,272,0,0,0,2189,0,0,0,16,1339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,azdavay,azdavay,2019,2449,2180,2095,0,628,0,0,0,633,0,0,0,6,825,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,agli,agli,2019,1944,1768,1698,0,982,0,0,0,0,0,0,0,5,555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0
kastamonu,bozkurt,bozkurt,2019,4152,3724,3613,0,1510,0,0,0,77,0,0,0,96,1924,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,cide,cide,2019,7953,6556,6298,0,413,0,0,0,3078,0,0,0,19,2778,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,daday,daday,2019,2335,2099,2017,0,45,0,0,0,1028,0,0,0,16,922,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,devrekani,devrekani,2019,4133,3793,3677,0,1286,0,0,0,0,0,0,0,7,2285,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
kastamonu,doganyurt,doganyurt,2019,866,725,684,0,304,0,0,0,0,0,0,0,8,364,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kastamonu,hanonu,hanonu,2019,1631,1432,1339,0,404,0,0,0,244,0,0,0,12,484,28,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
